3831,1192,Angular,3,0
3753,1226,Angular 5,,0
3127,1036,angular js,,0
3467,1140,angular js,1,0
4246,1341,Angular JS,4,0
3298,1100,AngularJS,4,0
3319,1095,AngularJs,4,0
3480,1141,AngularJS,,0
3701,1213,AngularJS,,0
3742,1226,AngularJS,,0
3817,1233,Angularjs,4,14
1880,453,Animation,,0
901,230,Antrometrista ISAK Nivel II,,0
4092,1291,Apache,3,0
290,112,Apache Server,,0
2460,570,apertura mental,,0
4102,1291,Application Architecture,2,0
2703,664,Application Implementation,,0
2706,665,Application Implementation,,0
2707,666,Application Implementation,,0
2708,667,Application Implementation,,0
2709,668,Application Implementation,,0
2711,669,Application Implementation,,0
2715,671,Application Implementation,,0
2717,672,Application Implementation,,0
2720,673,Application Implementation,,0
2722,674,Application Implementation,,0
3750,1226,Application Implementation,,0
2705,664,apps,,0
432,139,Arabic,,0
3911,1249,Arbitration Laws,2,0
2226,517,Architectural Design,,0
2290,538,Architectural Design,,0
2220,517,Architecture,,0
2289,538,Architecture,,0
3959,1269,Arduino Microcontroller,,0
4266,1348,Arduino Microcontroller,,0
1893,453,"Arduino Microcontroller, MATLAB",,0
3769,1228,Army,5,0
2483,572,Article Writing,,0
3556,1154,Article Writing,1154,0
3758,1227,Article Writing,,0
4272,1353,Article Writing,,0
297,114,ASP,,0
916,241,asp,,0
940,251,ASP,,0
994,270,ASP,,0
1090,296,ASP,,0
3140,1049,ASP,,0
3147,1052,ASP,,0
3415,1127,ASP,,0
3729,1221,ASP,,0
464,140,ASP.NET,,0
768,205,ASP.NET,,0
917,241,ASP.NET,,0
941,251,ASP.NET,,0
945,253,ASP.NET,,0
950,256,ASP.NET,,0
995,270,ASP.NET,,0
1008,274,ASP.NET,,0
1077,293,ASP.NET,,0
1091,296,ASP.NET,,0
1100,300,asp.net,,0
1455,345,ASP.NET,,0
1889,462,ASP.NET,,0
3745,1226,ASP.NET,,0
1841,448,Assembly language Programming,,0
3775,1228,Asthma,5,0
679,175,ATL,,0
4059,1287,ATL,,0
317,122,Auditng,,0
3038,1001,Auditng,,0
3161,1070,Auditng,,0
3166,1072,Auditng,,0
786,209,Auto CAD,,0
3167,1072,Auto CAD,,0
327,124,autocad,,0
2225,517,AutoCAD,,0
2383,317,autocad,,0
2502,584,autocad,,0
3170,1073,autocad,,0
3416,1128,autocad,,0
4132,1300,autocad,,0
4044,1285,Autodesk Inventor,1285,0
906,238,Automation,,0
2518,596,Automation,,0
2629,632,Automation,,0
2735,679,automotive,,0
4028,1284,Auxiliar administrativo. ,,0
355,130,AWS,,0
4096,1291,AWS,3,0
4299,1359,AWS,,0
4124,1297,Badminton coach,,0
2505,584,bailarin de salsa,,0
2597,617,Banner Designing,,0
2825,718,Basic Android,,0
2611,622,Basic Electronics,,0
1631,404,Basic HTML,,0
2066,362,Basic HTML,,0
1634,404,Basic of php,,0
1633,404,Basic of sql,,0
1743,431,basic of sql,,0
2175,509,Basic of sql,,0
1659,414,Basics of c,,0
1726,427,Basics of c,,0
1741,431,Basics of c,,0
1831,459,Basics of c,,0
2123,426,Basics of C,,0
1562,382,Basics of c ,,0
1777,388,basics of c and c++,,0
1836,459,basics of c and c++,,0
1616,400,Basics of core java,,0
1618,400,basics of HTML,,0
1663,414,basics of html,,0
1718,385,basics of HTML,,0
1727,427,basics of HTML,,0
1742,431,basics of HTML,,0
1779,388,basics of html,,0
1784,434,basics of html,,0
1632,404,Basics of java,,0
1666,415,basics of java,,0
1701,424,basics of java,,0
1728,427,basics of java,,0
1746,432,basics of java,,0
2085,406,Basics of Java,,0
2125,426,basics of java,,0
2897,916,basics of java,,0
1518,370,Basics of Jquerry,,0
2964,978,Basics of Jquerry,,0
2086,406,Basics of Web Programming,,0
1687,391,basics oh html,,0
465,140,BDM,,0
1598,395,beginner in android,,0
28,71,BI,,0
1242,316,BI,,0
2334,551,big data,,0
3781,1231,big data,1231,0
2661,646,biocides,,0
3617,1170,Bioinformatics,1170,0
4055,1283,Biolaboratorio,1283,0
3631,1170,Biological databases,1170,0
1876,425,Blogging,,0
3271,1104,Blogging,,0
3759,1227,Blogging,,0
2218,516,bootstrap,,0
2313,547,bootstrap,,0
2320,548,bootstrap,,0
2337,552,bootstrap,,0
2539,601,Bootstrap,,0
2753,685,bootstrap,,0
2926,951,bootstrap,,0
3283,1004,BOOTSTRAP,3,0
3325,1112,Bootstrap,4,0
3468,1140,bootstrap,2,0
3744,1226,bootstrap,,0
3814,1233,Bootstrap,4,12
4148,1303,bootstrap,,0
2324,549,Brand Curation,,0
4155,1306,Brand Development,4,0
2043,501,Brand Management,,0
2555,604,Brand Management,,0
2234,519,Brand Promotion,,0
1234,314,Brand Strategy,,0
1273,319,Brand Strategy,,0
3080,78,Brand Strategy,78,0
2323,549,Branding,,0
2578,609,Branding,,0
678,175,BTL,,0
4060,1287,BTL,,0
607,169,Buen diálogo ,,0
2450,570,buena comunicación,,0
2759,687,buena comunicación,,0
2456,570,buena escucha,,0
2758,687,buena escucha,,0
2811,714,business analysis,,0
293,113,business analyst,,0
580,161,business analyst,,0
1432,338,business analyst,,0
2267,530,business analyst,,0
2678,655,business analyst,,0
2963,977,business analyst,,0
3537,1153,business analyst,1153,0
342,127,Business Consulting,,0
1247,316,Business Consulting,,0
2041,500,Business Consulting,,0
2680,655,Business Consulting,,0
3538,1153,Business Consulting,1153,0
962,260,Business Continuity,,0
3715,1219,Business Development,,0
3863,1235,Business Development,1235,0
3996,1272,Business Development,4,0
4116,1293,Business Development,5,0
2679,655,Business Intelligence,,0
3071,78,Business Intelligence,78,0
2626,630,Business management,,0
3379,1121,Business management,,0
746,186,Business Planning,,0
2268,530,Business Planning,,0
3718,1219,Business Strategy,,0
486,145,business studies,,0
1433,338,business studies,,0
3030,1000,business studies,,0
3456,1139,c,1139,0
4217,1321,C And C++,5,0
1855,440,C beginner,,0
3619,1170,C beginner,1170,0
1840,447,c c++ java basics,,0
1863,461,c c++ java basics,,0
1912,465,c c++ java basics,,0
1919,476,c c++ java basics,,0
2482,572,c c++ java basics,,0
3955,1269,c c++ java basics,,0
1775,412,c programming,,0
1819,457,c programming,,0
1838,448,C Programming,,0
1980,492,c programming,,0
3210,1088,c programming,,0
3900,1247,c programming,1247,0
1812,454,c programming - 3,,0
17,69,c#,,0
200,85,c#,,0
353,130,c#,,0
574,159,c#,,0
578,160,c#,,0
928,247,c#,,0
953,256,c#,,0
989,268,c#,,0
1029,279,c#,,0
1076,293,c#,,0
1110,304,c#,,0
1437,339,c#,,0
1491,359,c#,,0
1513,370,C#,,0
1523,371,C#,,0
1887,462,c#,,0
3649,1182,C#,1182,0
3746,1226,c#,,0
4247,1341,C#,4,0
1738,419,"c, c++ and basic java",,0
4289,1351,"C, C++, JAVA",3,0
1786,435,"C, C++, JAVA, HTML, CSS ",,0
1753,428,"c,c++",,0
1593,366,"c,c++,basics of java,html,ajax",,0
1721,394,"c,c++,java",,0
1856,445,"C,C++,JAVA",,0
1737,396,"c,c++,java and basics of php",,0
2136,411,"C,DBMS,PHP",,0
1821,458,c/ c++,,0
2047,187,c/ c++,,0
4284,1356,C/C++,3,0
4286,1357,C/C++,3,0
199,85,c++,,0
1988,488,"c++,",,0
687,178,CAD,,0
920,243,CAD,,0
599,167,Camara y montaje,,0
889,226,Capacidad de Comunicacion,,0
498,147,Capital Humano,,0
2760,687,Capital Humano,,0
2201,502,Carnet de conducir,,0
328,124,catia,,0
4133,1300,catia,,0
845,203,CCNA,,0
2477,572,CCNA,,0
215,89,ccs,,0
1054,287,ccs,,0
1443,341,ccs,,0
3961,1269,ccs,,0
4127,1298,Cctv and ups installation,,0
895,227,Cement Industry,,0
2471,570,ciencias políticas,,0
573,159,Cisco Packet Tracer,,0
9,66,civil,,0
861,198,Civil,,0
862,197,Civil,,0
1348,331,civil,,0
2384,317,civil,,0
4082,941,civil,941,0
555,155,Client follow up,,0
844,206,Client servicing,,0
2382,317,Client servicing,,0
1423,56,Cloud Computing,,0
1536,376,Cloud Computing,,0
3783,1231,Cloud Computing,3,0
468,141,codeigniter,,0
514,149,codeigniter,,0
564,158,codeigniter,,0
1420,56,CodeIgniter,,0
2751,685,codeigniter,,0
4089,1291,Codeigniter,4,0
4312,1233,Codeigniter,3,10
3449,1137,coding,,0
897,228,Coke Oven engineer manufacturing and steel,,0
3009,994,come along easily with new atmosphere ,,0
2118,367,COMMITMENT,,0
3660,1183,COMMITMENT,,0
487,145,communication,,0
2291,539,Communication,,0
2998,989,Communication,989,0
3265,1103,Communication,3,0
3285,1105,Communication,,0
3400,1125,communication,,0
4275,1353,communication,,0
305,115,communication skills,,0
420,138,communication skills,,0
927,247,communication skills,,0
996,270,communication skills,,0
1014,275,communication skills,,0
1233,314,communication skills,,0
1337,327,communication skills,,0
1378,335,communication skills,,0
1458,346,communication skills,,0
1558,381,communication skills,,0
1832,459,communication skills,,0
2174,509,communication skills,,0
2293,540,communication skills,,0
2295,541,communication skills,,0
2296,542,communication skills,,0
2298,543,communication skills,,0
2386,317,communication skills,,0
2637,636,communication skills,,0
2710,668,communication skills,,0
2714,670,communication skills,,0
2724,675,communication skills,,0
2729,677,communication skills,,0
2736,680,communication skills,,0
2739,681,communication skills,,0
2743,684,communication skills,,0
2755,686,communication skills,,0
2792,703,communication skills,,0
2795,704,communication skills,,0
2983,990,communication skills,,0
3202,1085,communication skills,,0
3260,1101,communication skills,,0
3396,1124,communication skills,,0
3659,1183,communication skills,,0
3696,1205,communication skills,,0
3784,1232,communication skills,5,0
3865,1236,communication skills,4,0
3949,1264,communication skills,,0
4067,1289,communication skills,,0
4073,1292,Communication Skills,3,0
4205,1325,communication skills,5,0
3306,1109,Compensation and Benefits,1109,0
1772,388,completed basics in MS office,,0
2464,570,compras y licitaciones,,0
4305,1362,Comprehensive Meta-analysis (CMA),,0
893,226,Comprometida,,0
2468,570,compromiso,,0
597,166,compus,,0
3970,1270,computer ,,0
2564,608,computer applicatiopn,,0
3374,1121,computer applicatiopn,,0
4207,1326,computer vision,,0
4011,1281,Comunicação,,0
502,147,comunicación institucional,,0
515,150,comunicación institucional,,0
3240,1096,confidence,,0
3242,1096,confidence,,0
3286,1105,Confidence,,0
319,122,Consultancy,,0
3541,1153,Consultancy,1153,0
750,186,Consulting,,0
3542,1153,Consulting,1153,0
3719,1219,Consulting,,0
315,121,content creation,,0
754,196,content creation,,0
1338,327,content creation,,0
1342,328,content creation,,0
2176,509,content creation,,0
2635,635,content creation,,0
3214,1089,content creation,,0
3930,1256,content editing,,0
4170,1306,Content Marketing,4,0
303,115,content writing,,0
753,196,content writing,,0
1112,304,content writing,,0
1267,320,Content Writing,,0
1336,327,content writing,,0
1341,328,content writing,,0
2173,509,content writing,,0
2634,635,content writing,,0
2776,695,content writing,,0
3275,1104,content writing,,0
3580,1160,content writing,1160,0
3586,1160,content writing,1160,0
3658,1183,content writing,,0
3931,1256,content writing,,0
3948,1264,content writing,,0
335,127,Content Writing & Marketing,,0
1034,281,Content Writing & Marketing,,0
1231,314,Content Writing & Marketing,,0
1339,327,Content Writing & Marketing,,0
1343,328,Content Writing & Marketing,,0
1559,381,Content Writing & Marketing,,0
2636,635,Content Writing & Marketing,,0
835,176,"content writing,team building,project management,SEO, SEM, SMO,Training management.E-learning",,0
876,222,contnet writer,,0
2645,616,Control,,0
4053,1283,Controle Biológico,1283,0
865,217,"Coordination, strategic guidance, assessment and support to maintain consistency and quality control for various projects",,0
2575,609,copywriting,,0
561,157,coral drow,,0
2285,522,coral drow,,0
2799,705,coral drow,,0
182,82,core java,,0
374,136,core java,,0
527,151,core java,,0
694,180,core java,,0
807,171,Core Java,,0
853,216,core java,,0
951,256,core java,,0
991,269,core java,,0
1021,277,core java,,0
1062,289,core java,,0
1079,293,core java,,0
1429,337,core java,,0
1497,361,core java,,0
1531,374,core java,,0
1647,409,CORE JAVA,,0
1678,391,Core java,,0
1682,418,core java,,0
2139,408,CORE JAVA,,0
2343,552,core java,,0
2827,718,Core java,,0
2829,719,core java,,0
3430,1133,core java,,0
3458,1139,core java,1139,0
4253,1340,Core Java,3,0
562,158,core php,,0
954,257,core php,,0
1063,289,core php,,0
2938,958,core php,,0
2322,548,corel draw,,0
3188,1079,corel draw,,0
3191,1080,corel draw,,0
4010,1280,corel draw,,0
3823,1192,CorelDraw,2,0
3827,1233,CorelDraw,5,16
1237,314,Corporate Communication,,0
3568,1158,Corporate Communication,,0
880,193,"Cost Reduction for the existing parts/VAVE implementation & smart purchasing techniques like Consolidations, Competition, Contract negotiations & Collaborations.",,0
4057,1287,Country Coordination ,,0
3920,1254,Creating web page,,0
3927,1255,Creating web page,3,0
2025,496,Creative,,0
2026,496,Creative,,0
2021,496,Creative ,,0
3409,1125,Creative ,,0
1936,485,creative and decesion making power,,0
3662,1183,creative and decesion making power,,0
1374,335,creative thinker,,0
2020,496,creative thinker,,0
3410,1125,creative thinker,,0
4138,1300,creative thinker,,0
4075,1292,Creative Writing,1,0
884,223,Creatividad,,0
2453,570,creatividad,,0
2761,687,Creatividad,,0
2577,609,creativity,,0
2801,714,Credit,,0
4054,1283,Criação de Insetos,1283,0
1275,319,Crisis Management,,0
4061,1287,CRM,,0
4159,1306,CRM,4,0
2061,187,cryptography,,0
2050,187,CS50,,0
18,69,css,,0
176,80,CSS,,0
391,137,css,,0
471,142,css,,0
670,174,css,,0
686,178,css,,0
693,180,css,,0
935,249,css,,0
967,262,css,,0
983,266,css,,0
1018,276,css,,0
1035,281,css,,0
1043,284,css,,0
1050,286,css,,0
1061,288,css,,0
1085,294,css,,0
1095,297,css,,0
1414,56,CSS,,0
1515,370,CSS,,0
2055,187,CSS,,0
2250,523,CSS,,0
2310,547,css,,0
2490,573,CSS,,0
2746,685,css,,0
2925,951,css,,0
3157,1063,css,,0
3291,1106,CSS,,0
3333,1113,css,1113,0
3437,1132,css,3,0
3443,1134,css,,0
3471,942,CSS,942,0
3478,1141,CSS,,0
3494,1143,css,1143,0
3512,1145,CSS,3,0
3517,1148,css,1148,0
3533,1152,css,1152,0
3599,1164,Css,1,0
3982,1271,css,,0
4255,1340,CSS,1,0
405,57,CSS3,,0
513,149,CSS3,,0
567,158,CSS3,,0
699,181,CSS3,,0
717,184,CSS3,,0
855,216,CSS3,,0
2216,516,CSS3,,0
2319,548,CSS3,,0
2336,552,CSS3,,0
2491,573,CSS3,,0
2734,678,CSS3,,0
2747,685,CSS3,,0
3278,1004,CSS3,1,0
3334,1113,CSS3,1113,0
3463,1140,CSS3,3,0
3636,1173,CSS3,4,0
3882,1240,CSS3,4,0
4098,1291,CSS3,3,0
4146,1303,CSS3,,0
4074,1292,Cultural Exchange,3,0
425,139,cumplementos,,0
3002,989,curriculum designer,989,0
2683,655,customer analytics,,0
172,79,Customer Service,,0
3381,1121,Customer Service,,0
3973,1270,Customer Service,,0
3228,1096,dancing,,0
3233,1096,dancing,,0
2059,187,Data Analysis,,0
2265,529,Data Analysis,,0
3539,1153,Data Analysis,1153,0
3618,1170,Data Analysis,1170,0
3780,1231,Data Analysis,1231,0
1071,291,data base,,0
2255,526,data base,,0
2685,656,data base,,0
3625,1170,Data mining,1170,0
4292,1351,DATA MINING ,3,0
4222,1318,Data Science,3,0
4240,1338,Data Science,,0
2053,187,Data security,,0
2686,656,Data security,,0
1550,380,DATA STRUCTURES,,0
3256,1100,DATA STRUCTURES,1100,0
3490,1142,DATA STRUCTURES,1142,0
3639,1173,DATA STRUCTURES,3,0
2079,506,Data warehousing,,0
2328,551,Data warehousing,,0
2520,596,Data warehousing,,0
1353,332,database,,0
1450,343,database,,0
2264,529,database,,0
3626,1170,Database management systems,1170,0
3640,1173,Database management systems,3,0
1488,358,DBMS,,0
1871,425,DBMS,,0
2145,409,DBMS,,0
2134,368,DBMS - MySQL,,0
1526,372,DBMS- mySQL,,0
2802,714,debit,,0
3264,1103,Decision Making,3,0
4244,1339,Deep Learning,3,0
2846,720,Defect Root Cause Identification / Problem Analysis,,0
3770,1228,Defence,2,0
2347,553,Delivery Management,,0
2692,658,Delivery Management,,0
3818,1192,Delphi XE - Pascal,3,0
872,220,design,,0
960,259,design,,0
1025,278,design,,0
1058,288,design,,0
1357,333,design,,0
1877,453,design,,0
3187,1079,design,,0
3225,1092,design,,0
3788,1232,Design,3,0
3795,1233,design,4,5
3841,1234,Design ,,0
790,209,Design of Machine Foundation,,0
1468,349,Design of Machine Foundation,,0
4309,1362,Detail-oriented.,5,0
3834,1192,Develop Mobile Web Apps,4,0
1244,316,developer,,0
1431,337,developer,,0
1878,453,developer,,0
3451,1137,developer,,0
1322,315,DFAAF,,0
2325,550,DFAAF,,0
1321,315,DFAFGAFA,,0
2918,921,dfd,,0
4302,1361,dfg,,0
3523,1150,didgital marketing,1150,0
4062,1287,Digital,,0
4153,1306,Digital Advertising,4,0
120,72,Digital Marketing,,0
337,127,Digital Marketing,,0
821,191,Digital Marketing,,0
1024,278,Digital Marketing,,0
1262,320,Digital Marketing,,0
1897,464,Digital Marketing,,0
1986,466,Digital Marketing,,0
2587,612,Digital Marketing,,0
2619,626,Digital Marketing,,0
2676,655,Digital Marketing,,0
3158,1064,Digital Marketing,5,0
3857,1235,Digital Marketing,1235,0
3994,1272,Digital Marketing,5,0
129,72,Digital Strategy,,0
822,191,Digital Strategy,,0
2675,655,Digital Strategy,,0
2900,917,Digital Testing,,0
2544,599,DISCIPLINADA,,0
882,223,Diseño de soluciones,,0
2863,724,Django,,0
3323,1095,Django,3,0
4225,1318,Django,2,0
4236,1336,Django,,0
4238,1338,Django,,0
500,147,docencia,,0
3026,992,Drafting contracts,992,0
3740,1225,Drafting contracts,1225,0
4274,1353,Drafting contracts,,0
2533,601,Dream weaver CS6,,0
397,57,Dreamweaver,,0
558,157,Dreamweaver,,0
569,158,dreamweaver,,0
2282,521,Dreamweaver,,0
3665,1183,Dreamweaver,,0
401,57,Drupal,,0
2094,508,Drupal,,0
816,171,DynaTrace,,0
2018,479,Eager to learn new things,,0
2999,989,editing,989,0
3589,1160,editing,1160,0
3846,1234,Editing ,4,0
3842,1234,edition ,,0
2742,684,education management,,0
2754,686,education management,,0
2764,689,education management,,0
2766,690,education management,,0
2769,691,education management,,0
2774,693,education management,,0
2785,700,education management,,0
2796,704,education management,,0
2929,954,eeeee,,0
318,122,E-filing,,0
586,148,E-filing,,0
2620,627,E-filing,,0
911,239,ehr,,0
4128,1298,Electrical installation ,,0
2395,559,electrical project engineer ,,0
2540,603,electrical project engineer ,,0
2652,641,electrical project engineer ,,0
2657,644,electrical project engineer ,,0
2780,697,electrical project engineer ,,0
3956,1269,electrical project engineer ,,0
4125,1298,electrical project engineer ,,0
4025,1284,Em outras áreas habilidades com vendas,,0
3321,1095,EmberJS,3,0
3079,78,Employer Branding,78,0
610,169,Emprendedora,,0
2621,627,Emprendedora,,0
611,170,emprendedora ,,0
886,223,Emprendimiento,,0
2804,714,EMV,,0
10,66,engineer,,0
2080,507,engineer,,0
2385,317,engineer,,0
2649,639,engineer,,0
1465,349,Engineering,,0
1800,444,Engineering,,0
1894,463,Engineering,,0
2527,597,Engineering,,0
4047,1285,Engineering,1285,0
433,139,English,,0
2081,507,English,,0
3376,1121,English,,0
3422,1128,English,,0
3559,1158,English,,0
3666,1183,English,,0
3757,1227,English,,0
3898,1246,English,,0
4069,1292,English,,0
3083,1008,enjoy,1008,0
1890,462,entity framework,,0
2071,504,Entrepreneurship,,0
2392,555,Entrepreneurship,,0
2659,646,Entrepreneurship,,0
3671,1183,Entrepreneurship,,0
4168,1308,Entrepreneurship,,0
2545,599,ENTUSIASTA,,0
791,209,Environmental Geotechnology,,0
656,172,Equity Research,,0
3089,1012,ergsd,,0
842,207,ERP,,0
3804,1192,ES6,4,0
3835,1233,ES6,5,20
2035,499,escritora,,0
